codgeo;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP7589;P17_POP90P;NIXI_0_14;NIXI_15_29;NIXI_30_44;NIXI_45_59;NIXI_60_74;NIXI_75_89;NIXI_90_100;NIXI_TOTAL;average_age_population
71463;569;99;75;91;91;114;73;26;693;1650;3367;4732;7638;5986;2470;26536,0;47
71464;191;39;20;41;33;35;21;3;270;447;1504;1691;2314;1749;290;8264,8;43
71465;273;51;36;58;61;45;22;0;357;792;2146;3172;3015;1804;0;11286,0;41
71466;125;19;21;13;25;38;8;0;135;470;489;1321;2519;667;0;5600,6;45
71468;849;147;94;151;190;206;59;3;1028;2066;5580;9868;13786;4832;285;37444,9;44
71469;355;65;46;68;84;58;31;3;455;1021;2505;4380;3876;2531;282;15049,1;42
71470;328;54;33;69;63;86;22;1;377;728;2553;3293;5763;1783;90;14587,0;44
71471;82;11;8;18;16;25;2;2;77;180;674;853;1648;149;173;3754,7;46
71472;217;19;19;31;51;69;27;2;131;411;1151;2646;4592;2214;197;11342,7;52
71473;171;23;13;30;35;38;29;5;160;276;1097;1838;2521;2337;433;8660,6;51
71474;154;15;19;21;40;34;22;2;102;429;793;2078;2286;1838;185;7711,7;50
71475;6639;1230;849;1123;1337;1165;771;164;8610;18678;41551;69524;78055;63222;15580;295220,0;44
71477;479;87;59;85;89;120;33;7;608;1304;3143;4622;8007;2673;657;21012,8;44
71478;85;16;13;15;22;13;6;1;111;283;549;1131;861;486;94;3513,7;41
71479;1812;299;228;316;389;438;131;11;2094;5008;11709;20225;29342;10715;1067;80159,8;44
71480;581;90;63;93;140;127;58;10;628;1394;3427;7300;8491;4796;926;26960,9;46
71481;1187;262;211;250;237;163;56;8;1834;4637;9266;12307;10907;4613;763;44327,8;37
71482;846;166;105;157;181;161;69;7;1162;2315;5804;9419;10780;5643;673;35796,1;42
71483;438;59;61;65;107;95;47;4;411;1338;2402;5573;6353;3887;392;20356,2;46
71484;1345;248;183;230;272;270;134;7;1736;4024;8504;14162;18121;11027;666;58240,3;43
71485;263;53;27;49;69;42;21;2;371;583;1810;3605;2800;1755;194;11118,4;42
71486;8654;1314;1037;1369;1791;1869;1123;150;9195;22820;50661;93139;125253;92069;14297;407434,9;47
71487;165;21;19;28;40;45;12;1;145;413;1024;2055;3045;972;94;7748,1;47
71488;109;16;14;15;25;27;11;2;109;300;540;1316;1826;878;185;5153,2;47
71489;573;119;77;122;125;96;30;5;830;1703;4501;6482;6399;2473;478;22864,7;40
71490;997;216;130;200;218;167;63;3;1512;2860;7400;11336;11189;5166;285;39748,0;40
71491;1169;202;137;177;240;259;140;15;1414;3010;6534;12455;17340;11485;1446;53684,7;46
71492;125;16;5;13;30;46;15;0;112;110;481;1560;3082;1230;0;6575,0;53
71493;334;60;46;56;72;80;19;1;423;1007;2090;3747;5350;1517;93;14225,7;43
71494;545;109;69;106;121;93;44;3;762;1516;3935;6308;6233;3571;289;22613,1;41
71495;864;146;104;111;171;171;110;50;1023;2294;4125;8910;11433;9040;4738;41563,2;48
71496;143;14;28;20;46;22;11;1;99;620;745;2409;1484;908;96;6361,5;44
71497;2033;369;278;340;467;434;139;6;2583;6116;12580;24284;29078;11398;570;86609,0;43
71498;133;14;10;22;29;36;20;2;98;220;814;1508;2412;1640;190;6882,0;52
71499;4317;770;502;779;934;781;486;65;5390;11044;28823;48568;52327;39852;6175;192179,0;45
71500;104;5;11;9;32;36;10;1;38;241;324;1651;2420;808;104;5586,4;54
71501;147;17;14;24;43;36;10;2;116;319;881;2261;2428;849;197;7049,8;48
71502;1587;288;195;257;403;316;124;5;2015;4295;9495;20932;21171;10150;478;68535,8;43
71503;128;15;15;20;38;27;12;1;105;330;740;1976;1809;984;95;6039,0;47
71504;81;11;7;14;17;19;10;2;78;156;524;895;1289;830;192;3965,0;49
71505;74;6;10;11;15;28;5;0;41;214;396;759;1892;399;0;3701,9;50
71506;1156;215;145;227;260;196;104;9;1502;3185;8390;13528;13157;8550;865;49176,6;43
71507;170;25;14;28;38;41;21;3;175;308;1036;1976;2747;1722;285;8249,0;49
71508;423;65;49;54;96;111;43;5;452;1077;2005;4984;7469;3503;495;19985,2;47
71509;481;89;75;82;86;105;43;1;624;1648;3035;4474;7056;3488;96;20422,5;42
71510;623;69;50;67;124;156;115;42;483;1097;2494;6444;10475;9416;3958;34365,6;55
71512;3149;556;508;542;639;502;340;61;3892;11176;20053;33238;33653;27892;5839;135742,4;43
71513;1125;236;129;210;248;228;68;6;1651;2838;7783;12871;15302;5537;604;46586,2;41
71514;411;78;54;77;75;96;26;5;546;1188;2849;3900;6432;2132;475;17522,0;43
71515;97;15;11;18;20;17;14;0;107;247;680;1062;1163;1172;0;4431,4;46
71516;608;109;78;99;114;145;52;10;764;1719;3669;5938;9731;4271;952;27043,5;44
71517;237;45;32;53;43;46;18;2;312;698;1945;2217;3056;1464;188;9880,6;42
71518;275;42;41;42;74;50;26;0;294;902;1554;3848;3350;2132;0;12080,0;44
71519;200;42;26;51;29;35;16;1;297;583;1877;1487;2335;1303;101;7982,4;40
71520;1226;179;174;233;345;205;88;3;1250;3824;8606;17949;13708;7235;285;52856,7;43
71521;103;22;10;12;20;25;9;5;151;227;457;1018;1656;760;489;4758,6;46
71522;1728;368;236;326;320;337;133;9;2574;5181;12059;16638;22569;10918;850;70788,2;41
71523;1208;204;180;224;235;250;93;22;1428;3957;8286;12209;16769;7604;2132;52384,3;43
71524;166;20;22;22;40;39;23;2;138;478;804;2055;2582;1864;188;8109,3;49
71525;591;134;68;124;133;95;33;3;941;1490;4594;6936;6393;2692;292;23338,3;39
71526;358;52;68;54;78;73;28;5;364;1496;1998;4056;4891;2296;475;15576,0;44
71527;211;43;28;42;48;28;21;1;301;616;1554;2496;1876;1722;95;8660,0;41
71528;2030;354;259;325;440;424;214;14;2477;5701;12014;22865;28401;17587;1356;90400,0;45
71529;266;29;28;32;72;65;33;7;200;621;1188;3751;4373;2672;674;13478,4;51
71530;496;64;57;74;121;129;45;5;449;1254;2725;6313;8676;3711;475;23604,0;48
71531;230;36;29;32;57;55;19;2;255;635;1187;2948;3655;1579;203;10463,4;45
71532;178;8;58;34;31;29;14;4;59;1270;1276;1610;1940;1128;355;7637,6;43
71533;542;99;65;95;134;92;51;6;693;1430;3515;6968;6164;4182;570;23522,0;43
71534;114;11;20;21;27;25;10;0;80;443;780;1394;1668;785;0;5151,1;45
71535;495;68;64;64;113;133;51;3;474;1404;2362;5873;8883;4188;280;23465,4;47
71537;133;17;16;20;30;30;18;2;119;352;740;1560;2010;1476;190;6447,0;48
71538;456;87;58;97;77;90;41;6;610;1283;3582;3991;6010;3390;557;19424,0;43
71539;78;14;13;15;18;15;2;1;98;286;555;936;1005;164;95;3139,0;40
71540;2960;635;435;470;503;617;287;12;4445;9578;17398;26168;41352;23573;1101;123614,8;42
71541;372;61;44;60;78;84;38;7;427;968;2220;4056;5628;3116;665;17080,0;46
71542;1585;223;127;240;306;329;309;53;1559;2790;8869;15891;22013;25309;5032;81462,5;51
71543;5545;787;864;844;1047;1079;758;167;5509;19011;31228;54418;72281;62141;15833;260422,3;47
71544;190;31;30;29;52;24;23;1;217;660;1073;2704;1608;1886;95;8243,0;43
71545;1056;178;104;155;186;231;148;54;1246;2288;5735;9672;15477;12136;5130;51684,0;49
71546;399;75;47;88;67;83;36;4;524;1034;3246;3471;5545;2938;391;17148,1;43
71547;274;42;35;43;41;77;30;6;294;770;1591;2132;5159;2460;570;12976,0;47
71548;257;46;40;55;56;36;21;1;325;887;2051;2935;2431;1736;96;10459,4;41
71549;226;32;28;40;46;52;26;2;224;613;1489;2415;3457;2116;196;10509,5;47
71550;843;167;105;163;182;139;80;7;1166;2315;6049;9458;9311;6536;680;35514,3;42
71551;98;15;8;18;26;26;4;0;104;186;658;1365;1773;347;0;4432,5;45
71552;519;86;49;84;119;133;43;5;602;1078;3108;6188;8911;3526;475;23888,0;46
71553;268;49;22;46;57;62;30;2;344;475;1707;2961;4144;2495;187;12312,3;46
71554;117;15;13;11;29;33;14;2;105;286;407;1508;2211;1148;190;5855,0;50
71555;2298;314;475;515;497;327;142;29;2196;10447;19039;25831;21937;11635;2733;93817,9;41
71556;548;118;64;107;114;93;46;5;827;1406;3976;5941;6227;3811;460;22648,1;41
71557;713;182;72;170;141;113;31;3;1277;1577;6308;7310;7596;2575;289;26931,9;38
71558;1133;161;156;158;245;237;153;23;1127;3432;5846;12740;15879;12546;2185;53755,0;47
71559;573;63;55;60;142;156;88;9;439;1216;2203;7408;10470;7235;808;29779,0;52
71561;223;28;24;21;57;57;31;4;197;530;780;2977;3836;2553;382;11256,5;50
71562;221;46;24;42;40;54;11;3;324;520;1559;2085;3650;927;293;9358,1;42
71563;79;10;3;11;19;19;15;2;70;66;407;988;1273;1230;190;4224,0;53
71564;743;134;68;139;139;179;74;9;939;1498;5150;7238;12009;6076;856;33766,4;45
71565;582;96;72;105;134;119;52;4;670;1579;3889;6972;7988;4265;387;25749,3;44
71566;1083;154;169;158;210;172;144;76;1078;3718;5846;10920;11524;11808;7220;52114,0;48
71567;255;24;51;47;55;53;21;4;168;1122;1739;2860;3551;1722;380;11542,0;45
71568;55;7;12;11;9;14;2;0;49;264;407;468;938;164;0;2290,0;42
71570;528;94;52;112;105;117;41;7;656;1134;4148;5476;7827;3396;674;23311,5;44
71571;448;88;63;81;81;92;40;2;617;1389;3011;4198;6194;3300;187;18895,5;42
71572;231;47;25;56;42;50;12;0;328;548;2063;2175;3336;980;0;9428,2;41
71573;193;29;21;24;52;45;21;2;206;453;870;2700;3019;1687;186;9121,0;47
71574;787;134;124;153;168;143;55;10;938;2728;5661;8736;9581;4510;950;33104,0;42
71576;285;45;33;37;58;66;44;2;315;719;1361;3028;4449;3602;194;13666,7;48
71577;212;53;21;56;43;29;10;0;371;462;2072;2236;1943;820;0;7904,0;37
71578;324;48;37;57;81;70;27;4;333;820;2106;4199;4715;2207;393;14774,1;46
71579;163;35;21;32;30;26;20;0;246;454;1183;1556;1728;1607;0;6773,8;42
71580;424;62;55;78;101;95;26;7;434;1201;2870;5236;6396;2170;681;18987,4;45
71581;254;46;32;44;52;52;24;4;322;704;1628;2704;3484;1968;380;11190,0;44
71582;655;109;69;107;135;164;64;7;761;1521;3955;7032;11000;5221;672;30164,1;46
71583;702;98;87;106;169;168;70;4;687;1904;3911;8793;11261;5772;388;32716,1;47
71584;1181;213;177;239;253;203;84;12;1491;3894;8843;13156;13601;6888;1140;49013,0;42
71585;1342;250;156;227;354;268;81;7;1747;3440;8396;18389;17967;6605;653;57196,2;43
71586;255;40;39;36;58;48;34;0;280;858;1332;3016;3216;2788;0;11490,0;45
71588;1098;205;141;197;291;191;69;3;1436;3112;7302;15120;12773;5694;304;45740,9;42
71589;432;78;52;71;89;81;55;6;549;1140;2609;4638;5423;4524;573;19454,8;45
71590;607;110;73;98;165;125;35;1;769;1608;3633;8561;8393;2867;98;25928,8;43
71591;519;96;65;92;100;112;42;12;673;1427;3411;5220;7477;3411;1157;22775,7;44
72001;1659;362;261;319;433;228;54;2;2533;5748;11797;22527;15278;4406;196;62484,8;38
72002;217;38;36;33;46;45;16;3;269;781;1204;2411;3040;1294;281;9280,7;43
72003;11098;2071;1853;1657;2152;1892;1227;246;14497;40769;61295;111929;126760;100584;23384;479218,9;43
72004;566;154;83;146;92;59;31;2;1076;1817;5387;4773;3953;2575;184;19765,1;35
72005;949;206;108;184;169;201;74;6;1445;2382;6813;8786;13489;6056;577;39547,4;42
72006;1844;322;276;265;395;410;166;10;2253;6062;9799;20542;27478;13637;977;80748,1;44
72007;486;121;71;106;82;81;24;1;845;1559;3939;4240;5459;1962;98;18101,4;37
72008;5311;860;787;821;1077;1139;573;54;6020;17314;30377;56004;76313;46986;5130;238144,0;45
72009;392;94;57;89;82;54;14;1;659;1263;3285;4280;3628;1154;103;14371,9;37
72010;406;78;52;76;98;74;24;4;546;1140;2803;5118;4984;1931;389;16910,1;42
72011;913;182;142;161;190;154;78;5;1277;3126;5966;9904;10330;6363;479;37444,1;41
72012;518;98;82;101;109;82;40;5;687;1794;3749;5667;5527;3300;503;21227,9;41
72013;2120;327;306;325;430;457;237;39;2287;6725;12016;22361;30625;19398;3714;97126,7;46
72015;117;25;16;25;21;23;7;1;172;361;911;1067;1513;589;97;4711,8;40
72016;1473;302;227;265;284;232;127;36;2114;4994;9805;14768;15544;10414;3420;61059,0;41
72017;244;57;38;59;48;28;11;1;402;843;2201;2517;1892;909;96;8859,6;36
72018;89;10;7;23;27;16;6;0;70;154;851;1404;1072;492;0;4043,0;45
72019;375;93;62;78;89;36;17;0;650;1361;2895;4618;2426;1398;0;13347,8;36
72020;726;139;98;130;184;139;31;5;973;2152;4801;9585;9314;2533;489;29848,4;41
72021;612;114;83;128;150;90;44;4;798;1818;4722;7779;6028;3603;398;25146,4;41
72022;1234;267;193;263;213;167;112;18;1868;4254;9734;11086;11212;9166;1740;49061,4;40
72023;2230;433;315;411;433;358;230;50;3031;6932;15214;22516;23967;18874;4735;95268,8;43
72024;3641;722;497;686;829;636;252;19;5054;10934;25382;43108;42612;20664;1805;149559,0;41
72025;2048;374;310;367;473;342;165;17;2617;6814;13569;24577;22922;13563;1659;85722,0;42
72026;1491;293;220;283;306;249;124;16;2051;4835;10477;15908;16716;10148;1505;61639,9;41
72027;331;58;28;58;76;67;41;3;405;610;2155;3939;4507;3376;286;15278,4;46
72028;488;110;48;97;109;75;39;9;771;1067;3588;5676;5012;3233;864;20209,4;41
72029;1960;232;304;248;342;377;379;77;1627;6692;9189;17790;25243;31088;7326;98953,8;50
72031;528;127;80;128;101;64;25;3;891;1764;4734;5242;4280;2046;284;19240,2;36
72032;328;56;41;65;77;61;25;3;389;896;2409;4011;4118;2035;302;14160,6;43
72034;447;89;46;77;108;92;34;1;623;1001;2844;5627;6166;2820;96;19176,5;43
72035;2212;321;248;287;490;477;348;41;2247;5465;10630;25464;31960;28499;3906;108170,0;49
72036;327;80;46;69;57;56;18;1;563;1001;2545;2972;3758;1475;101;12414,4;38
72037;105;25;11;18;25;18;9;1;172;231;648;1320;1173;718;83;4342,6;41
72038;632;149;98;142;126;79;37;1;1046;2148;5249;6547;5307;3037;94;23427,6;37
72039;3856;591;543;565;711;678;657;111;4140;11947;20899;36980;45421;53877;10501;183764,8;48
72040;137;29;20;35;28;18;8;0;202;431;1296;1446;1173;676;0;5223,5;38
72041;333;86;62;91;51;24;18;1;603;1369;3378;2643;1599;1446;99;11136,3;33
72042;2082;379;313;359;360;362;280;29;2653;6888;13267;18738;24267;22931;2771;91515,7;44
72043;320;65;43;56;65;59;31;2;452;947;2064;3359;3934;2568;186;13509,5;42
72044;443;119;64;101;72;56;29;2;833;1416;3737;3726;3745;2391;182;16029,0;36
72045;820;236;112;215;134;97;21;5;1652;2464;7955;6968;6499;1722;475;27735,0;34
72046;1542;343;242;342;274;218;113;12;2398;5317;12638;14230;14587;9254;1139;59561,7;39
72047;2153;510;339;473;436;243;140;11;3571;7468;17500;22669;16278;11507;1054;80049,6;37
72048;542;117;77;106;123;83;35;1;819;1694;3912;6405;5571;2862;98;21360,8;39
72049;244;54;35;47;44;34;25;5;381;766;1722;2297;2276;2051;482;9974,3;41
72050;1580;255;236;246;291;305;201;46;1784;5196;9085;15149;20411;16517;4365;72508,0;46
72051;3375;714;539;633;707;553;204;24;4999;11866;23430;36772;37074;16708;2277;133127,2;39
72052;693;76;59;79;138;183;131;28;529;1298;2932;7157;12240;10741;2647;37543,9;54
72053;1221;270;202;233;250;194;64;9;1889;4442;8608;12986;13016;5208;862;47011,5;39
72054;3876;759;939;749;739;506;166;18;5310;20668;27714;38440;33887;13577;1753;141347,0;36
72056;1358;247;180;211;291;297;98;33;1728;3961;7822;15148;19922;8028;3155;59762,8;44
72057;70;11;8;12;21;17;2;0;75;171;432;1112;1107;159;0;3056,7;44
72058;6519;1209;916;1124;1500;1149;545;76;8461;20160;41585;77986;77001;44699;7206;277099,3;43
72059;865;199;144;163;170;113;67;9;1395;3173;6015;8816;7572;5510;873;33355,3;39
72060;266;34;36;43;61;64;23;4;240;801;1606;3193;4260;1877;378;12355,8;46
72061;1694;401;258;399;313;217;100;6;2809;5675;14776;16261;14546;8166;568;62800,5;37
72062;868;172;147;171;208;120;45;6;1204;3225;6315;10804;8057;3652;582;33839,2;39
72064;547;92;61;95;141;104;46;9;641;1336;3517;7346;6945;3750;857;24392,3;45
72065;2360;360;312;332;510;619;213;13;2519;6857;12288;26540;41491;17490;1266;108451,8;46
72066;441;108;41;104;95;77;14;0;759;909;3860;4941;5190;1186;0;16843,7;38
72067;976;227;135;209;195;142;52;15;1592;2973;7744;10147;9516;4264;1425;37660,6;39
72068;1425;180;149;146;264;337;274;75;1260;3278;5402;13728;22579;22468;7125;75840,0;53
72070;240;48;37;47;57;35;13;2;338;815;1750;2976;2346;1069;193;9487,7;40
72071;6124;882;878;777;1220;1311;900;158;6172;19310;28739;63416;87806;73782;15009;294234,0;48
72072;254;76;26;73;37;36;5;1;532;572;2701;1924;2412;410;95;8646,0;34
72073;1067;221;151;218;247;186;41;3;1547;3328;8065;12836;12471;3346;284;41876,8;39
72074;209;40;13;42;36;57;20;2;279;285;1547;1863;3801;1632;189;9595,1;46
72075;979;219;145;225;198;146;42;4;1530;3198;8342;10284;9806;3406;376;36941,9;38
72076;231;65;23;62;29;39;12;1;456;506;2305;1495;2633;943;91;8430,1;36
72077;429;79;57;64;87;93;40;9;550;1263;2385;4503;6207;3303;861;19072,4;44
72078;360;62;56;55;81;64;35;7;434;1232;2035;4212;4288;2870;665;15736,0;44
72079;309;65;41;63;66;53;20;0;458;893;2345;3451;3583;1624;0;12354,1;40
72080;2698;487;350;439;577;596;240;9;3409;7695;16248;29988;39956;19684;846;117827,1;44
72083;411;110;68;93;87;31;19;3;773;1490;3440;4504;2087;1566;287;14146,1;34
72084;1264;244;202;236;252;234;89;7;1708;4440;8730;13104;15673;7327;668;51648,3;41
72085;188;25;28;29;48;42;17;0;174;614;1070;2471;2838;1355;0;8520,9;45
72086;137;21;23;26;30;34;3;0;145;502;960;1565;2295;255;0;5722,9;42
72087;512;77;55;76;129;136;33;5;541;1204;2820;6698;9133;2729;510;23634,6;46
72088;343;81;51;91;75;29;15;1;570;1119;3356;3902;1967;1198;93;12204,8;36
72089;1899;322;288;286;339;352;289;23;2256;6327;10568;17640;23612;23686;2181;86270,0;45
72090;2902;566;436;518;521;456;370;35;3962;9592;19166;27092;30552;30340;3325;124029,0;43
72091;139;16;19;17;37;43;7;1;110;409;616;1934;2886;562;93;6609,4;48
72093;907;164;123;186;247;136;44;6;1147;2712;6893;12831;9145;3631;577;36935,7;41
72094;616;120;98;121;111;110;53;3;841;2167;4489;5748;7348;4334;284;25211,5;41
72095;7423;1371;1421;1298;1458;1106;674;95;9600;31259;48043;75812;74091;55246;8998;303050,3;41
72096;1650;415;230;394;277;192;109;33;2908;5058;14561;14425;12873;8900;3139;61863,7;37
72098;519;97;58;95;127;86;50;6;678;1279;3510;6623;5761;4075;578;22504,4;43
72099;638;171;96;147;123;76;23;2;1197;2112;5439;6396;5092;1886;190;22312,0;35
72100;410;90;77;94;80;45;21;4;628;1690;3470;4150;3008;1718;379;15042,3;37
72101;679;161;106;142;158;76;32;4;1127;2324;5248;8212;5122;2640;382;25054,6;37
72102;96;11;16;16;23;23;6;0;78;356;598;1209;1557;497;0;4294,7;45
72103;609;97;72;92;136;144;64;6;677;1579;3393;7049;9616;5231;568;28112,7;46
72104;579;127;75;115;105;106;51;0;890;1640;4256;5450;7123;4199;0;23557,7;41
72105;495;100;72;92;101;80;47;2;702;1584;3409;5265;5370;3867;193;20389,7;41
72106;922;221;153;180;232;104;29;3;1547;3366;6660;12064;6968;2378;285;33268,0;36
72107;352;74;59;71;77;49;21;1;519;1293;2620;4026;3300;1688;99;13545,2;38
72109;587;110;112;102;133;85;36;10;767;2456;3777;6912;5700;2965;909;23486,4;40
72110;1044;261;163;241;195;137;42;5;1827;3586;8917;10140;9179;3444;475;37568,0;36
72111;485;97;84;86;134;67;18;1;676;1841;3171;6964;4460;1440;100;18650,6;38
72112;473;72;71;67;119;87;52;5;501;1571;2495;6180;5809;4254;495;21305,2;45
72113;784;180;119;157;166;135;24;3;1259;2622;5817;8656;9019;1938;293;29602,9;38
72114;270;56;39;60;68;34;12;1;392;858;2220;3536;2278;984;95;10363,0;38
72115;932;165;129;149;190;181;106;12;1152;2843;5529;9871;12110;8694;1151;41351,3;44
72118;1488;288;201;294;291;245;157;12;2016;4428;10868;15125;16417;12876;1156;62885,1;42
72119;1034;221;168;214;210;166;51;6;1544;3693;7902;10898;11114;4154;566;39870,1;39
72120;250;63;40;55;58;21;12;1;441;880;2035;3016;1407;984;95;8858,0;35
72121;328;74;53;61;66;57;18;0;517;1158;2247;3422;3798;1494;0;12637,1;39
72122;1045;198;143;210;208;186;89;12;1384;3136;7763;10805;12443;7326;1144;44001,4;42
72123;71;11;8;9;20;19;4;0;77;176;333;1040;1273;328;0;3227,0;45
72124;4677;809;688;783;911;939;457;90;5666;15138;28961;47363;62942;37441;8546;206056,9;44
72125;296;58;42;51;69;60;13;5;403;918;1874;3564;3993;1059;472;12283,0;41
72126;295;55;57;59;57;58;8;1;385;1253;2183;2962;3885;667;97;11431,8;39
72127;1939;331;279;297;505;398;121;7;2316;6147;11001;26251;26676;9945;679;83015,7;43
72128;528;90;55;93;118;109;56;7;633;1204;3450;6160;7276;4557;659;23939,5;45
72129;845;202;139;170;196;106;29;3;1414;3058;6290;10192;7102;2378;285;30719,0;36
72130;668;157;110;164;130;79;27;2;1098;2414;6054;6757;5288;2210;183;24004,7;36
72131;593;126;115;109;120;93;29;1;882;2531;4036;6239;6245;2358;94;22385,3;38
72132;8820;1335;1376;1296;1688;1627;1236;262;9345;30272;47952;87776;109009;101352;24890;410596,0;47
72133;1494;331;208;306;357;229;57;6;2320;4567;11314;18566;15320;4698;587;57372,2;38
72134;539;93;66;91;124;104;52;9;654;1459;3360;6438;6948;4234;877;23970,8;44
72135;619;167;78;161;96;93;22;2;1167;1724;5975;5005;6199;1772;188;22030,6;36
72136;324;74;60;70;72;37;9;2;518;1320;2590;3744;2479;738;190;11579,0;36
72137;2196;429;301;388;456;457;150;15;3003;6622;14356;23712;30619;12300;1425;92037,0;42
72138;2970;449;394;440;521;622;432;113;3143;8663;16270;27073;41654;35423;10752;142977,5;48
72139;992;207;134;186;208;171;81;4;1451;2956;6885;10833;11451;6635;384;40596,4;41
72141;963;224;146;212;194;124;56;7;1569;3206;7844;10102;8292;4590;680;36282,2;38
72142;156;23;27;26;38;22;17;2;164;601;974;1977;1502;1359;185;6762,6;43
72143;1923;259;240;257;319;387;360;102;1812;5276;9499;16599;25924;29505;9657;98272,3;51
72144;332;36;39;40;78;79;53;8;249;849;1465;4065;5306;4329;772;17034,5;51
72145;397;68;54;62;94;91;23;4;475;1191;2300;4886;6122;1920;388;17282,4;44
72146;3019;610;408;609;618;585;178;10;4273;8980;22518;32136;39212;14633;967;122717,3;41
72147;1103;200;179;219;270;178;48;10;1397;3932;8109;14044;11900;3896;982;44260,4;40
72148;84;13;14;16;23;13;5;0;91;308;592;1196;871;410;0;3468,0;41
72149;654;167;116;135;119;78;35;3;1169;2562;4995;6189;5254;2877;286;23332,3;36
72150;1279;291;204;263;279;181;60;1;2036;4498;9725;14507;12140;4893;97;47896,1;37
72151;1147;212;201;191;308;172;57;6;1481;4432;7079;15991;11504;4686;589;45763,1;40
72152;474;79;60;70;101;100;57;7;550;1329;2598;5256;6692;4653;673;21751,1;46
72153;566;101;58;98;130;114;57;7;708;1281;3629;6747;7667;4691;679;25402,6;45
72154;14956;2405;2639;2047;3242;2728;1632;262;16836;58064;75752;168576;182800;133826;24896;660748,9;44
72155;2353;462;338;431;484;434;155;49;3234;7436;15947;25168;29078;12710;4655;98228,0;42
72156;957;200;150;190;221;144;46;6;1402;3298;7029;11480;9632;3789;585;37214,2;39
72157;735;153;89;140;148;140;57;6;1074;1969;5195;7717;9385;4669;586;30596,7;42
72158;856;194;107;194;150;120;86;6;1356;2358;7175;7793;8028;7011;563;34285,5;40
72160;599;117;69;122;142;101;45;2;822;1516;4530;7365;6798;3700;195;24925,5;42
72161;902;114;113;97;210;216;140;12;798;2478;3574;10911;14503;11512;1144;44920,1;50
72163;504;114;82;101;115;69;21;3;798;1807;3722;5978;4608;1683;293;18888,2;37
72164;70;15;16;10;11;17;1;0;105;352;370;572;1139;82;0;2620,0;37
72165;1909;367;266;364;384;388;130;12;2566;5855;13450;19948;25971;10623;1145;79556,4;42
