geocode,city_name,an,4G_rate
02307,La Ferté-Milon,2017,"96,40"
02308,Fesmy-le-Sart,2017,"100,00"
02309,Festieux,2017,"83,30"
02310,Fieulaine,2017,"100,00"
02311,Filain,2017,"100,00"
02312,La Flamengrie,2017,"100,00"
02313,Flavigny-le-Grand-et-Beaurain,2017,"100,00"
02315,Flavy-le-Martel,2017,"100,00"
02316,Fleury,2017,"92,80"
02317,Fluquières,2017,"100,00"
02318,Folembray,2017,"98,00"
02319,Fonsomme,2017,"100,00"
02320,Fontaine-lès-Clercs,2017,"100,00"
02321,Fontaine-lès-Vervins,2017,"100,00"
02322,Fontaine-Notre-Dame,2017,"100,00"
02323,Fontaine-Uterte,2017,"100,00"
02324,Fontenelle,2017,"96,40"
02326,Fontenoy,2017,"98,50"
02327,Foreste,2017,"100,00"
02328,Fossoy,2017,"100,00"
02329,Fourdrain,2017,"94,80"
02330,Francilly-Selency,2017,"100,00"
02331,Franqueville,2017,"98,50"
02332,Fresnes-en-Tardenois,2017,"100,00"
02333,Fresnes-sous-Coucy,2017,"68,80"
02334,Fresnoy-le-Grand,2017,"100,00"
02335,Fressancourt,2017,"100,00"
02336,Frières-Faillouël,2017,"100,00"
02337,Froidestrées,2017,"100,00"
02338,Froidmont-Cohartille,2017,"100,00"
02339,Gandelu,2017,"92,80"
02340,Gauchy,2017,"100,00"
02341,Gercy,2017,"100,00"
02342,Gergny,2017,"97,60"
02343,Germaine,2017,"100,00"
02345,Gibercourt,2017,"100,00"
02346,Gizy,2017,"100,00"
02347,Gland,2017,"100,00"
02349,Goudelancourt-lès-Berrieux,2017,"97,80"
02350,Goudelancourt-lès-Pierrepont,2017,"99,90"
02351,Goussancourt,2017,"99,20"
02352,Gouy,2017,"100,00"
02353,Grandlup-et-Fay,2017,"100,00"
02354,Grandrieux,2017,"72,30"
02355,Gricourt,2017,"100,00"
02356,Grisolles,2017,"74,30"
02357,Gronard,2017,"91,20"
02358,Grougis,2017,"100,00"
02359,Grugies,2017,"100,00"
02360,Villeneuve-sur-Aisne,2017,"100,00"
02361,Guise,2017,"100,00"
02362,Guivry,2017,"100,00"
02363,Guny,2017,"99,00"
02364,Guyencourt,2017,"67,60"
02366,Hannapes,2017,"96,40"
02367,Happencourt,2017,"100,00"
02368,Haramont,2017,"82,20"
02369,Harcigny,2017,"78,60"
02370,Hargicourt,2017,"100,00"
02371,Harly,2017,"100,00"
02372,Hartennes-et-Taux,2017,"94,60"
02373,Hary,2017,"94,80"
02374,Lehaucourt,2017,"100,00"
02375,Hautevesnes,2017,"98,40"
02376,Hauteville,2017,"100,00"
02377,Haution,2017,"95,90"
02378,La Hérie,2017,"100,00"
02379,Le Hérie-la-Viéville,2017,"99,50"
02380,Hinacourt,2017,"100,00"
02381,Hirson,2017,"92,70"
02382,Holnon,2017,"99,90"
02383,Homblières,2017,"100,00"
02384,Houry,2017,"92,70"
02385,Housset,2017,"96,90"
02386,Iron,2017,"100,00"
02387,Itancourt,2017,"100,00"
02388,Iviers,2017,"90,90"
02389,Jaulgonne,2017,"100,00"
02390,Jeancourt,2017,"100,00"
02391,Jeantes,2017,"92,10"
02392,Joncourt,2017,"100,00"
02393,Jouaignes,2017,"89,30"
02395,Jumencourt,2017,"100,00"
02396,Jumigny,2017,"59,40"
02397,Jussy,2017,"100,00"
02398,Juvigny,2017,"97,60"
02399,Juvincourt-et-Damary,2017,"100,00"
02400,Laffaux,2017,"97,30"
02401,Laigny,2017,"99,10"
02402,Lanchy,2017,"100,00"
02403,Landifay-et-Bertaignemont,2017,"95,20"
02404,Landouzy-la-Cour,2017,"99,90"
02405,Landouzy-la-Ville,2017,"100,00"
02406,Landricourt,2017,"100,00"
02407,Laniscourt,2017,"100,00"
02408,Laon,2017,"100,00"
02409,Lappion,2017,"90,10"
02410,Largny-sur-Automne,2017,"97,00"
02411,Latilly,2017,"88,60"
02412,Launoy,2017,"84,70"
02413,Laval-en-Laonnois,2017,"100,00"
02414,Lavaqueresse,2017,"100,00"
02415,Laversine,2017,"88,50"
02416,Lemé,2017,"96,80"
02417,Lempire,2017,"100,00"
02418,Lerzy,2017,"99,00"
02419,Leschelle,2017,"98,30"
02420,Lesdins,2017,"100,00"
02421,Lesges,2017,"90,90"
02422,Lesquielles-Saint-Germain,2017,"100,00"
02423,Leuilly-sous-Coucy,2017,"100,00"
02424,Leury,2017,"99,50"
02425,Leuze,2017,"100,00"
02426,Levergies,2017,"100,00"
02427,Lhuys,2017,"79,10"
02428,Licy-Clignon,2017,"97,90"
02429,Lierval,2017,"78,80"
02430,Liesse-Notre-Dame,2017,"100,00"
02431,Liez,2017,"100,00"
02432,Limé,2017,"100,00"
02433,Lislet,2017,"100,00"
02435,Logny-lès-Aubenton,2017,"99,30"
02438,Longpont,2017,"84,80"
02439,Les Septvallons,2017,"48,00"
02440,Lor,2017,"86,00"
02441,Louâtre,2017,"58,80"
02442,Loupeigne,2017,"93,50"
02443,Lucy-le-Bocage,2017,"100,00"
02444,Lugny,2017,"100,00"
02445,Luzoir,2017,"97,00"
02446,Ly-Fontaine,2017,"100,00"
02447,Maast-et-Violaine,2017,"74,20"
02448,Mâchecourt,2017,"100,00"
02449,Macogny,2017,"88,70"
02450,Macquigny,2017,"100,00"
02451,Magny-la-Fosse,2017,"100,00"
02452,Maissemy,2017,"100,00"
02453,Maizy,2017,"38,90"
02454,La Malmaison,2017,"82,90"
02455,Malzy,2017,"100,00"
02456,Manicamp,2017,"99,70"
02457,Marchais,2017,"100,00"
02458,Dhuys et Morin-en-Brie,2017,"85,30"
02459,Marcy,2017,"100,00"
02460,Marcy-sous-Marle,2017,"97,80"
02461,Marest-Dampcourt,2017,"100,00"
02462,Mareuil-en-Dôle,2017,"75,40"
02463,Marfontaine,2017,"96,20"
02464,Margival,2017,"99,60"
02465,Marigny-en-Orxois,2017,"100,00"
02466,Marizy-Sainte-Geneviève,2017,"94,50"
02467,Marizy-Saint-Mard,2017,"79,90"
02468,Marle,2017,"100,00"
02469,Marly-Gomont,2017,"98,60"
02470,Martigny,2017,"100,00"
02471,Martigny-Courpierre,2017,"100,00"
02472,Mauregny-en-Haye,2017,"99,50"
02473,Mayot,2017,"100,00"
02474,Mennessis,2017,"100,00"
02476,Mennevret,2017,"98,10"
02477,Mercin-et-Vaux,2017,"99,00"
02478,Merlieux-et-Fouquerolles,2017,"100,00"
02480,Mesbrecourt-Richecourt,2017,"99,90"
02481,Mesnil-Saint-Laurent,2017,"100,00"
02482,Meurival,2017,"65,80"
02483,Mézières-sur-Oise,2017,"100,00"
02484,Mézy-Moulins,2017,"100,00"
02485,Missy-aux-Bois,2017,"97,80"
02486,Missy-lès-Pierrepont,2017,"100,00"
02487,Missy-sur-Aisne,2017,"100,00"
02488,Molain,2017,"100,00"
02489,Molinchart,2017,"100,00"
02490,Monampteuil,2017,"100,00"
02491,Monceau-le-Neuf-et-Faucouzy,2017,"98,40"
02492,Monceau-lès-Leups,2017,"96,00"
02493,Monceau-le-Waast,2017,"100,00"
02494,Monceau-sur-Oise,2017,"100,00"
02495,Mondrepuis,2017,"100,00"
02496,Monnes,2017,"82,60"
02497,Mons-en-Laonnois,2017,"100,00"
02498,Montaigu,2017,"99,50"
02499,Montbavin,2017,"100,00"
02500,Montbrehain,2017,"100,00"
02501,Montchâlons,2017,"99,80"
02502,Montcornet,2017,"100,00"
02503,Mont-d'Origny,2017,"99,50"
02504,Montescourt-Lizerolles,2017,"100,00"
02505,Montfaucon,2017,"97,90"
02506,Montgobert,2017,"92,50"
02507,Montgru-Saint-Hilaire,2017,"79,60"
02508,Monthenault,2017,"98,30"
02509,Monthiers,2017,"86,80"
02510,Monthurel,2017,"57,40"
02511,Montigny-en-Arrouaise,2017,"99,80"
02512,Montigny-l'Allier,2017,"96,90"
02513,Montigny-le-Franc,2017,"100,00"
02514,Montigny-Lengrain,2017,"96,40"
02515,Montigny-lès-Condé,2017,"1,20"
02516,Montigny-sous-Marle,2017,"81,40"
02517,Montigny-sur-Crécy,2017,"100,00"
02518,Montlevon,2017,"74,20"
02519,Montloué,2017,"99,90"
02520,Mont-Notre-Dame,2017,"96,80"
02521,Montreuil-aux-Lions,2017,"100,00"
02522,Mont-Saint-Jean,2017,"91,30"
02523,Mont-Saint-Martin,2017,"97,10"
02524,Mont-Saint-Père,2017,"100,00"
02525,Morcourt,2017,"100,00"
02526,Morgny-en-Thiérache,2017,"94,70"
02527,Morsain,2017,"38,40"
02528,Mortefontaine,2017,"87,30"
02529,Mortiers,2017,"100,00"
02530,Moulins,2017,"7,50"
02531,Moussy-Verneuil,2017,"49,00"
02532,Moÿ-de-l'Aisne,2017,"100,00"
02533,Muret-et-Crouttes,2017,"47,00"
02534,Muscourt,2017,"85,50"
02535,Nampcelles-la-Cour,2017,"91,20"
02536,Nampteuil-sous-Muret,2017,"56,10"
02537,Nanteuil-la-Fosse,2017,"99,90"
02538,Nanteuil-Notre-Dame,2017,"87,20"
02539,Nauroy,2017,"100,00"
02540,Nesles-la-Montagne,2017,"100,00"
02541,Neufchâtel-sur-Aisne,2017,"100,00"
02542,Neuflieux,2017,"100,00"
02543,Neuilly-Saint-Front,2017,"98,30"
02544,Neuve-Maison,2017,"100,00"
02545,La Neuville-Bosmont,2017,"97,50"
02546,La Neuville-en-Beine,2017,"97,80"
02547,La Neuville-Housset,2017,"99,70"
02548,La Neuville-lès-Dorengt,2017,"100,00"
02549,Neuville-Saint-Amand,2017,"100,00"
02550,Neuville-sur-Ailette,2017,"100,00"
02551,Neuville-sur-Margival,2017,"98,10"
02552,Neuvillette,2017,"100,00"
02553,Nizy-le-Comte,2017,"98,50"
02554,Nogentel,2017,"100,00"
02555,Nogent-l'Artaud,2017,"92,90"
02556,Noircourt,2017,"99,70"
02557,Noroy-sur-Ourcq,2017,"88,40"
02558,Le Nouvion-en-Thiérache,2017,"99,60"
02559,Nouvion-et-Catillon,2017,"99,70"
02560,Nouvion-le-Comte,2017,"100,00"
02561,Nouvion-le-Vineux,2017,"100,00"
02562,Nouvron-Vingré,2017,"71,40"
02563,Noyales,2017,"100,00"
02564,Noyant-et-Aconin,2017,"98,90"
02565,Œuilly,2017,"10,90"
02566,Ognes,2017,"100,00"
02567,Ohis,2017,"100,00"
02568,Oigny-en-Valois,2017,"62,90"
02569,Oisy,2017,"100,00"
02570,Ollezy,2017,"100,00"
02571,Omissy,2017,"100,00"
02572,Orainville,2017,"100,00"
02573,Orgeval,2017,"99,70"
02574,Origny-en-Thiérache,2017,"100,00"
02575,Origny-Sainte-Benoite,2017,"98,90"
02576,Osly-Courtil,2017,"99,90"
02577,Ostel,2017,"53,00"
02578,Oulches-la-Vallée-Foulon,2017,"60,90"
02579,Oulchy-la-Ville,2017,"94,10"
02580,Oulchy-le-Château,2017,"84,90"
02581,Paars,2017,"96,00"
02582,Paissy,2017,"66,00"
02583,Pancy-Courtecon,2017,"99,10"
02584,Papleux,2017,"98,50"
02585,Parcy-et-Tigny,2017,"100,00"
02586,Parfondeval,2017,"94,00"
02587,Parfondru,2017,"100,00"
02588,Pargnan,2017,"5,90"
02589,Pargny-Filain,2017,"100,00"
02590,Pargny-la-Dhuys,2017,"16,00"
02591,Pargny-les-Bois,2017,"100,00"
02592,Parpeville,2017,"92,80"
02593,Pasly,2017,"99,70"
02594,Passy-en-Valois,2017,"96,40"
02595,Passy-sur-Marne,2017,"100,00"
02596,Pavant,2017,"99,60"
02598,Pernant,2017,"98,40"
02599,Pierremande,2017,"100,00"
02600,Pierrepont,2017,"98,40"
02601,Pignicourt,2017,"100,00"
02602,Pinon,2017,"100,00"
02604,Pithon,2017,"100,00"
02605,Pleine-Selve,2017,"97,90"
02606,Le Plessier-Huleu,2017,"99,30"
02607,Ploisy,2017,"100,00"
02608,Plomion,2017,"94,00"
02609,Ployart-et-Vaurseine,2017,"90,00"
02610,Pommiers,2017,"99,80"
02612,Pont-Arcy,2017,"87,20"
02613,Pontavert,2017,"95,00"
02614,Pontru,2017,"100,00"
02615,Pontruet,2017,"100,00"
02616,Pont-Saint-Mard,2017,"100,00"
02617,Pouilly-sur-Serre,2017,"100,00"
02618,Prémont,2017,"100,00"
02619,Prémontré,2017,"93,20"
02620,Presles-et-Boves,2017,"95,50"
02621,Presles-et-Thierny,2017,"100,00"
02622,Priez,2017,"84,90"
02623,Prisces,2017,"100,00"
02624,Proisy,2017,"100,00"
02625,Proix,2017,"100,00"
02626,Prouvais,2017,"100,00"
02627,Proviseux-et-Plesnoy,2017,"100,00"
02628,Puiseux-en-Retz,2017,"72,60"
02629,Puisieux-et-Clanlieu,2017,"99,80"
02631,Quierzy,2017,"100,00"
02632,Quincy-Basse,2017,"99,80"
02633,Quincy-sous-le-Mont,2017,"93,00"
02634,Raillimont,2017,"99,90"
02635,Ramicourt,2017,"100,00"
02636,Regny,2017,"100,00"
02637,Remaucourt,2017,"100,00"
02638,Remies,2017,"100,00"
02639,Remigny,2017,"100,00"
02640,Renansart,2017,"99,90"
02641,Renneval,2017,"100,00"
02642,Résigny,2017,"21,40"
02643,Ressons-le-Long,2017,"100,00"
02644,Retheuil,2017,"91,70"
02645,Reuilly-Sauvigny,2017,"96,90"
02647,Ribeauville,2017,"100,00"
02648,Ribemont,2017,"100,00"
02649,Rocourt-Saint-Martin,2017,"66,50"
02650,Rocquigny,2017,"100,00"
02651,Rogécourt,2017,"100,00"
02652,Rogny,2017,"98,80"
02653,Romeny-sur-Marne,2017,"100,00"
02654,Romery,2017,"100,00"
02655,Ronchères,2017,"100,00"
02656,Roucy,2017,"100,00"
02657,Rougeries,2017,"100,00"
02658,Roupy,2017,"100,00"
02659,Rouvroy,2017,"100,00"
02660,Rouvroy-sur-Serre,2017,"89,70"
02661,Royaucourt-et-Chailvet,2017,"100,00"
02662,Rozet-Saint-Albin,2017,"89,70"
02663,Rozières-sur-Crise,2017,"79,00"
02664,Rozoy-Bellevalle,2017,"100,00"
02665,Grand-Rozoy,2017,"97,20"
02666,Rozoy-sur-Serre,2017,"98,60"
02667,Saconin-et-Breuil,2017,"99,70"
02668,Sains-Richaumont,2017,"100,00"
02670,Saint-Algis,2017,"91,10"
02671,Saint-Aubin,2017,"98,90"
02672,Saint-Bandry,2017,"87,70"
02673,Saint-Christophe-à-Berry,2017,"75,10"
02674,Saint-Clément,2017,"88,90"
02675,Sainte-Croix,2017,"100,00"
02676,Saint-Erme-Outre-et-Ramecourt,2017,"97,70"
02677,Saint-Eugène,2017,"82,80"
02678,Sainte-Geneviève,2017,"100,00"
02679,Saint-Gengoulph,2017,"89,20"
02680,Saint-Gobain,2017,"80,10"
02681,Saint-Gobert,2017,"100,00"
02682,Saint-Mard,2017,"73,50"
02683,Saint-Martin-Rivière,2017,"100,00"
02684,Saint-Michel,2017,"74,90"
02685,Saint-Nicolas-aux-Bois,2017,"62,40"
02686,Saint-Paul-aux-Bois,2017,"100,00"
02687,Saint-Pierre-Aigle,2017,"86,30"
02688,Saint-Pierre-lès-Franqueville,2017,"99,90"
02689,Saint-Pierremont,2017,"100,00"
02690,Sainte-Preuve,2017,"99,30"
02691,Saint-Quentin,2017,"100,00"
02693,Saint-Rémy-Blanzy,2017,"68,50"
02694,Saint-Simon,2017,"100,00"
02695,Saint-Thibaut,2017,"100,00"
02696,Saint-Thomas,2017,"91,50"
02697,Samoussy,2017,"100,00"
02698,Sancy-les-Cheminots,2017,"91,40"
02699,Saponay,2017,"99,90"
02701,Saulchery,2017,"96,10"
02702,Savy,2017,"100,00"
02703,Seboncourt,2017,"100,00"
02704,Selens,2017,"95,30"
02705,La Selve,2017,"100,00"
02706,Septmonts,2017,"79,20"
02707,Septvaux,2017,"40,60"
02708,Sequehart,2017,"100,00"
02709,Serain,2017,"100,00"
02710,Seraucourt-le-Grand,2017,"100,00"
02711,Serches,2017,"97,10"
02712,Sergy,2017,"99,90"
02713,Seringes-et-Nesles,2017,"99,60"
02714,Sermoise,2017,"100,00"
02715,Serval,2017,"45,20"
02716,Servais,2017,"100,00"
02717,Séry-lès-Mézières,2017,"100,00"
02718,Silly-la-Poterie,2017,"91,80"
02719,Sinceny,2017,"100,00"
02720,Sissonne,2017,"89,80"
02721,Sissy,2017,"100,00"
02722,Soissons,2017,"100,00"
02723,Soize,2017,"100,00"
02724,Sommelans,2017,"93,80"
02725,Sommeron,2017,"99,60"
02726,Sommette-Eaucourt,2017,"100,00"
02727,Sons-et-Ronchères,2017,"99,20"
02728,Sorbais,2017,"92,10"
02729,Soucy,2017,"73,80"
02730,Soupir,2017,"64,40"
02731,Le Sourd,2017,"100,00"
02732,Surfontaine,2017,"95,10"
02734,Taillefontaine,2017,"88,20"
02735,Tannières,2017,"98,70"
02736,Tartiers,2017,"75,20"
02737,Tavaux-et-Pontséricourt,2017,"98,20"
02738,Tergnier,2017,"100,00"
02739,Terny-Sorny,2017,"98,60"
02740,Thenailles,2017,"91,00"
02741,Thenelles,2017,"100,00"
02742,Thiernu,2017,"100,00"
02743,Le Thuel,2017,"95,90"
02744,Torcy-en-Valois,2017,"89,60"
02745,Toulis-et-Attencourt,2017,"100,00"
02746,Travecy,2017,"100,00"
02747,Trefcon,2017,"100,00"
02748,Trélou-sur-Marne,2017,"97,20"
02749,Troësnes,2017,"70,80"
02750,Trosly-Loire,2017,"100,00"
02751,Trucy,2017,"98,00"
02752,Tugny-et-Pont,2017,"100,00"
02753,Tupigny,2017,"99,40"
02754,Ugny-le-Gay,2017,"97,30"
02755,Urcel,2017,"100,00"
02756,Urvillers,2017,"100,00"
02757,Vadencourt,2017,"100,00"
02758,Vailly-sur-Aisne,2017,"96,90"
02759,La Vallée-au-Blé,2017,"97,80"
02760,La Vallée-Mulâtre,2017,"100,00"
02761,Variscourt,2017,"100,00"
02762,Vassens,2017,"51,60"
02763,Vasseny,2017,"100,00"
02764,Vassogne,2017,"65,80"
02765,Vaucelles-et-Beffecourt,2017,"100,00"
02766,Vaudesson,2017,"100,00"
02767,Vauxrezis,2017,"57,20"
02768,Vauxaillon,2017,"96,10"
02769,Vaux-Andigny,2017,"100,00"
02770,Vauxbuin,2017,"100,00"
02772,Vaux-en-Vermandois,2017,"100,00"
02773,Vauxtin,2017,"83,90"
02774,Vendelles,2017,"100,00"
02775,Vendeuil,2017,"100,00"
02776,Vendhuile,2017,"100,00"
02777,Vendières,2017,"99,70"
02778,Vendresse-Beaulne,2017,"43,40"
02779,Vénérolles,2017,"100,00"
02780,Venizel,2017,"100,00"
02781,Verdilly,2017,"100,00"
02782,Le Verguier,2017,"100,00"
02783,Grand-Verly,2017,"100,00"
02784,Petit-Verly,2017,"100,00"
02785,Vermand,2017,"100,00"
02786,Verneuil-sous-Coucy,2017,"94,70"
02787,Verneuil-sur-Serre,2017,"100,00"
02788,Versigny,2017,"97,70"
02789,Vervins,2017,"100,00"
02790,Vesles-et-Caumont,2017,"100,00"
02791,Veslud,2017,"100,00"
02792,Veuilly-la-Poterie,2017,"92,80"
02793,Vézaponin,2017,"52,60"
02794,Vézilly,2017,"97,00"
02795,Vic-sur-Aisne,2017,"99,70"
02796,Vichel-Nanteuil,2017,"86,90"
02797,Viel-Arcy,2017,"21,10"
02798,Viels-Maisons,2017,"88,50"
02799,Vierzy,2017,"96,30"
02800,Viffort,2017,"100,00"
02801,Vigneux-Hocquet,2017,"100,00"
02802,La Ville-aux-Bois-lès-Dizy,2017,"100,00"
02803,La Ville-aux-Bois-lès-Pontavert,2017,"100,00"
02804,Villemontoire,2017,"91,10"
02805,Villeneuve-Saint-Germain,2017,"100,00"
02806,Villeneuve-sur-Fère,2017,"89,70"
02807,Villequier-Aumont,2017,"100,00"
02808,Villeret,2017,"100,00"
02809,Villers-Agron-Aiguizy,2017,"100,00"
02810,Villers-Cotterêts,2017,"90,30"
02812,Villers-Hélon,2017,"92,70"
02813,Villers-le-Sec,2017,"93,50"
02814,Villers-lès-Guise,2017,"100,00"
02815,Villers-Saint-Christophe,2017,"100,00"
02816,Villers-sur-Fère,2017,"99,90"
02817,Ville-Savoye,2017,"100,00"
02818,Villiers-Saint-Denis,2017,"94,20"
02819,Vincy-Reuil-et-Magny,2017,"100,00"
02820,Viry-Noureuil,2017,"100,00"
02821,Vivaise,2017,"100,00"
02822,Vivières,2017,"75,10"
02823,Voharies,2017,"100,00"
02824,Vorges,2017,"99,80"
02826,Voulpaix,2017,"93,10"
02827,Voyenne,2017,"100,00"
02828,Vregny,2017,"97,00"
02829,Vuillery,2017,"100,00"
02830,Wassigny,2017,"100,00"
02831,Watigny,2017,"87,70"
02832,Wiège-Faty,2017,"99,80"
02833,Wimy,2017,"100,00"
02834,Wissignicourt,2017,"98,80"
03001,Abrest,2017,"100,00"
03002,Agonges,2017,"95,10"
03003,Ainay-le-Château,2017,"100,00"
03004,Andelaroche,2017,"92,50"
03005,Archignat,2017,"87,80"
03006,Arfeuilles,2017,"41,90"
03007,Arpheuilles-Saint-Priest,2017,"70,00"
03008,Arronnes,2017,"15,80"
03009,Aubigny,2017,"76,80"
03010,Audes,2017,"98,30"
03011,Aurouër,2017,"90,60"
03012,Autry-Issards,2017,"100,00"
03013,Avermes,2017,"100,00"
03014,Avrilly,2017,"86,80"
03015,Bagneux,2017,"71,20"
03016,Barberier,2017,"100,00"
03017,Barrais-Bussolles,2017,"69,20"
03018,Bayet,2017,"99,90"
03019,Beaulon,2017,"97,90"
03020,Beaune-d'Allier,2017,"93,70"
03021,Bègues,2017,"99,60"
03022,Bellenaves,2017,"82,60"
03023,Bellerive-sur-Allier,2017,"100,00"
03024,Bert,2017,"33,90"
03025,Bessay-sur-Allier,2017,"99,20"
03026,Besson,2017,"88,70"
03027,Bézenet,2017,"99,90"
03028,Billezois,2017,"100,00"
03029,Billy,2017,"100,00"
03030,Biozat,2017,"99,90"
03031,Bizeneuille,2017,"100,00"
03032,Blomard,2017,"86,90"
03033,Bost,2017,"97,50"
03034,Boucé,2017,"98,60"
03035,Le Bouchaud,2017,"81,20"
03036,Bourbon-l'Archambault,2017,"99,10"
03037,Braize,2017,"97,80"
03038,Bransat,2017,"96,50"
03039,Bresnay,2017,"96,50"
03040,Bressolles,2017,"98,10"
03041,Le Brethon,2017,"59,20"
03042,Le Breuil,2017,"62,90"
03043,Broût-Vernet,2017,"100,00"
03044,Brugheas,2017,"100,00"
03045,Busset,2017,"70,20"
03046,Buxières-les-Mines,2017,"97,00"
03047,La Celle,2017,"77,40"
03048,Cérilly,2017,"74,70"
03049,Cesset,2017,"94,50"
03050,La Chabanne,2017,"67,80"
03051,Chambérat,2017,"94,90"
03052,Chamblet,2017,"99,70"
03053,Chantelle,2017,"93,60"
03054,Chapeau,2017,"71,10"
03055,La Chapelaude,2017,"98,70"
03056,La Chapelle,2017,"91,90"
03057,La Chapelle-aux-Chasses,2017,"44,00"
03058,Chappes,2017,"99,20"
03059,Chareil-Cintrat,2017,"88,00"
03060,Charmeil,2017,"100,00"
03061,Charmes,2017,"100,00"
03062,Charroux,2017,"99,00"
03063,Chassenard,2017,"100,00"
03064,Château-sur-Allier,2017,"77,10"
03065,Châtel-de-Neuvre,2017,"75,90"
03066,Châtel-Montagne,2017,"52,80"
03067,Châtelperron,2017,"3,20"
03068,Châtelus,2017,"100,00"
03069,Châtillon,2017,"90,70"
03070,Chavenon,2017,"98,80"
03071,Chavroches,2017,"0,00"
03072,Chazemais,2017,"98,00"
03073,Chemilly,2017,"100,00"
03074,Chevagnes,2017,"95,20"
03075,Chezelle,2017,"100,00"
03076,Chézy,2017,"89,10"
03077,Chirat-l'Église,2017,"76,70"
03078,Chouvigny,2017,"85,90"
03079,Cindré,2017,"58,80"
03080,Cognat-Lyonne,2017,"100,00"
03081,Colombier,2017,"89,90"
03082,Commentry,2017,"100,00"
03083,Contigny,2017,"100,00"
03084,Cosne-d'Allier,2017,"99,90"
03085,Coulandon,2017,"100,00"
03086,Coulanges,2017,"98,80"
03087,Couleuvre,2017,"75,70"
03088,Courçais,2017,"99,80"
03089,Coutansouze,2017,"22,80"
03090,Couzon,2017,"50,60"
03091,Créchy,2017,"100,00"
03092,Cressanges,2017,"99,90"
03093,Creuzier-le-Neuf,2017,"100,00"
03094,Creuzier-le-Vieux,2017,"100,00"
03095,Cusset,2017,"97,90"
03096,Deneuille-lès-Chantelle,2017,"83,90"
03097,Deneuille-les-Mines,2017,"97,30"
03098,Désertines,2017,"100,00"
03099,Deux-Chaises,2017,"99,80"
03100,Diou,2017,"99,90"
03101,Domérat,2017,"100,00"
03102,Dompierre-sur-Besbre,2017,"100,00"
03103,Le Donjon,2017,"96,90"
03104,Doyet,2017,"99,90"
03105,Droiturier,2017,"89,90"
03106,Durdat-Larequille,2017,"87,50"
03107,Ébreuil,2017,"90,70"
03108,Échassières,2017,"95,20"
03109,Escurolles,2017,"100,00"
03110,Espinasse-Vozelle,2017,"99,90"
03111,Estivareilles,2017,"99,10"
03112,Étroussat,2017,"100,00"
03113,Ferrières-sur-Sichon,2017,"15,10"
03114,La Ferté-Hauterive,2017,"100,00"
03115,Fleuriel,2017,"75,60"
03116,Fourilles,2017,"92,30"
03117,Franchesse,2017,"73,80"
03118,Gannat,2017,"99,30"
03119,Gannay-sur-Loire,2017,"94,60"
03120,Garnat-sur-Engièvre,2017,"99,80"
03121,Gennetines,2017,"70,90"
03122,Gipcy,2017,"85,00"
03124,Gouise,2017,"37,60"
03125,La Guillermie,2017,"0,00"
03126,Hauterive,2017,"100,00"
03127,Hérisson,2017,"56,30"
03128,Huriel,2017,"100,00"
03129,Hyds,2017,"92,00"
03130,Isle-et-Bardais,2017,"52,10"
03131,Isserpent,2017,"91,50"
03132,Jaligny-sur-Besbre,2017,"0,00"
03133,Jenzat,2017,"94,80"
03134,Laféline,2017,"90,30"
03135,Lalizolle,2017,"64,40"
03136,Lamaids,2017,"100,00"
03137,Langy,2017,"100,00"
03138,Lapalisse,2017,"94,10"
03139,Laprugne,2017,"80,80"
03140,Lavault-Sainte-Anne,2017,"99,30"
03141,Lavoine,2017,"33,60"
03142,Lenax,2017,"90,80"
03143,Lételon,2017,"100,00"
03144,Liernolles,2017,"81,10"
03145,Lignerolles,2017,"98,10"
03146,Limoise,2017,"90,00"
03147,Loddes,2017,"97,80"
03148,Loriges,2017,"100,00"
03149,Louchy-Montfand,2017,"100,00"
03150,Louroux-Bourbonnais,2017,"88,10"
03151,Louroux-de-Beaune,2017,"100,00"
03152,Louroux-de-Bouble,2017,"62,60"
03154,Luneau,2017,"86,90"
03155,Lurcy-Lévis,2017,"97,60"
03156,Lusigny,2017,"99,90"
03157,Magnet,2017,"100,00"
03158,Haut-Bocage,2017,"89,10"
03159,Malicorne,2017,"100,00"
03160,Marcenat,2017,"100,00"
03161,Marcillat-en-Combraille,2017,"33,10"
03162,Marigny,2017,"92,80"
03163,Mariol,2017,"99,00"
03164,Le Mayet-d'École,2017,"100,00"
03165,Le Mayet-de-Montagne,2017,"93,80"
03166,Mazerier,2017,"100,00"
03167,Mazirat,2017,"96,10"
03168,Meaulne-Vitray,2017,"78,80"
03169,Meillard,2017,"91,10"
03170,Meillers,2017,"97,10"
03171,Mercy,2017,"37,70"
03172,Mesples,2017,"94,40"
03173,Molinet,2017,"100,00"
03174,Molles,2017,"88,80"
